id,text,source,word_count,dialect
SASAK_SENT_000162,"Solahan side kelangan imende setoweq ketimbang selapuq awakde tetamaq ojok api nerake.""",alkitab_sasak_Mat_5_30,12,general
SASAK_SENT_000163,"""Araq endah Manik Allah maraq niki: Sebilang dengan saq seang seninene harus ngebeng ie surat seang.",alkitab_sasak_Mat_5_31,16,general
SASAK_SENT_000164,"Laguq mangkin Tiang badaq side: Sebilang dengan saq seang seninene kecuali lantaran zinah, ie jariang seninene bezinah; dait sai saq merariq kance dengan nine saq teseang nike, ie gaweq zinah.""",alkitab_sasak_Mat_5_32,30,general
SASAK_SENT_000165,"""Side pade sampun nenaoq endah bahwe leman jaman leluhurte sampun araq pengajahan saq maraq niki: Ndaq besumpah palsu, laguq tegel sumpahde leq arepan Tuhan.",alkitab_sasak_Mat_5_33,24,general
SASAK_SENT_000166,"Laguq mangkin Tiang badaq side: Ndaq gati side besumpah demi langit, sengaq langit nike tahte Allah,",alkitab_sasak_Mat_5_34,16,general
SASAK_SENT_000167,"atao demi gumi, sengaq gumi apah cokor-Ne; atao demi Yerusalem, sengaq nike kote Raje Agung.",alkitab_sasak_Mat_5_35,15,general
SASAK_SENT_000168,"Ndaq endah besumpah demi ulunde, sengaq side ndeq tao miaq bulunde jari puteq atao bideng timaq cume sopoq uwat bulu.",alkitab_sasak_Mat_5_36,20,general
SASAK_SENT_000169,"Lamun enggih, badaq enggih, lamun ndeq badaq ndeq.",alkitab_sasak_Mat_5_37,8,general
SASAK_SENT_000170,"Napi saq lebih leman nike asalne leman Belis.""",alkitab_sasak_Mat_5_37,8,general
SASAK_SENT_000171,"""Side pade endah sampun nenaoq bahwe araq pengajahan maraq niki: Penenteng gentiq penenteng, gigi gentiq gigi.",alkitab_sasak_Mat_5_38,16,general
SASAK_SENT_000172,Laguq mangkin Tiang badaq side: Ndaq bales dendem leq dengan saq sampun gaweq jahat leq side.,alkitab_sasak_Mat_5_39,16,general
SASAK_SENT_000173,"Malahan, lamun dengan nempelek sangkepde saq kanan, beng ie endah nempelek sangkepde saq kiri.",alkitab_sasak_Mat_5_39,14,general
SASAK_SENT_000174,"Dait lamun dengan ngelaporang side ojok hakim sengaq meletang kelambinde, beng ie endah jubahde.",alkitab_sasak_Mat_5_40,14,general
SASAK_SENT_000175,"Dait sai juaq saq paksaq side lampaq jaoqne sopoq kilometer, lampaq kance ie due kilometer.",alkitab_sasak_Mat_5_41,15,general
SASAK_SENT_000176,"Lamun araq dengan saq nunas leq side, beng ie.",alkitab_sasak_Mat_5_42,9,general
SASAK_SENT_000177,"Dait ndaq nolaq dengan saq mele nyinggaq leq side.""",alkitab_sasak_Mat_5_42,9,general
SASAK_SENT_000178,"""Sampun endah side pade nenaoq pengajahan maraq niki: Kasihin batur-baturde dait meriq leq musuh-musuhde.",alkitab_sasak_Mat_5_43,14,general
SASAK_SENT_000179,"Laguq mangkin Tiang badaq side: Kasihin musuh-musuhde dait do'eang dengan saq nganiaye side pade,",alkitab_sasak_Mat_5_44,14,general
SASAK_SENT_000180,"sengaq siq care nike side pade jari bije-bije Bapa side saq leq sorge, saq tiwoqang jelo tipaq dengan saq solah dait tipaq dengan saq jahat.",alkitab_sasak_Mat_5_45,25,general
SASAK_SENT_000181,Allah nurunang ujan tipaq dengan saq kenaq perbuatanne dait tipaq dengan saq jahat.,alkitab_sasak_Mat_5_45,13,general
SASAK_SENT_000182,"Sengaq lamun side ngasihin dengan saq ngasihin side doang, napi saq gen jari upaqde?",alkitab_sasak_Mat_5_46,14,general
SASAK_SENT_000183,Tekan penagih pajek endah ngelaksaneang hal maraq nike.,alkitab_sasak_Mat_5_46,8,general
SASAK_SENT_000184,"Dait lamun side pade ngucapang salam cume tipaq batur-baturde doang, napi istimewene?",alkitab_sasak_Mat_5_47,12,general
SASAK_SENT_000185,Dengan-dengan saq ndeq kenal Allah endah ngelaksaneang hal nike!,alkitab_sasak_Mat_5_47,9,general
SASAK_SENT_000186,"Keranaq nike side harus sempurne, pade maraq Bapa side leq sorge nike sempurne.""",alkitab_sasak_Mat_5_48,13,general
SASAK_SENT_000187,"""Pade inget solah-solah, ndaq side ngelaksaneang ibadahde leq julun dengan siq maksut adeq teserioq siq ie pade.",alkitab_sasak_Mat_6_1,17,general
SASAK_SENT_000188,"Lamun side pade maraq nike, side pade ndeq gen teican upaq siq Bapa side leq sorge.",alkitab_sasak_Mat_6_1,16,general
SASAK_SENT_000189,"Jari, lamun side besedekah ojok dengan miskin, ndaq beleq-beleqang hal nike maraq saq tepiaq siq dengan munapik.",alkitab_sasak_Mat_6_2,17,general
SASAK_SENT_000190,Ie pade demen ngelaksaneang hal nike leq dalem bale ibadah dait leq rurung-rurung beleq adeqne teajum siq dengan.,alkitab_sasak_Mat_6_2,18,general
SASAK_SENT_000191,"Pade inget, ie pade sampun nerimaq upaqne.",alkitab_sasak_Mat_6_2,7,general
SASAK_SENT_000192,"Laguq lamun side pade ngebeng sedekah, beng secare tedoq-tedoq, adeq ndeq araq saq nenaoq.",alkitab_sasak_Mat_6_3,14,general
SASAK_SENT_000193,"Alurang perbuatande nike ndeq tetaoq siq sai juaq, kecuali Bapa side saq leq sorge.",alkitab_sasak_Mat_6_4,14,general
SASAK_SENT_000194,"Ie cingakin perbuatan side saq ndeq teserioq siq dengan, dait gen ngicanin upaq tipaq side pade.""",alkitab_sasak_Mat_6_4,16,general
SASAK_SENT_000195,"""Lamun side pade bedo'e, ndaq bedo'e maraq dengan munapik.",alkitab_sasak_Mat_6_5,9,general
SASAK_SENT_000196,Ie pade demen bedo'e nganjeng leq bale ibadah dait leq perempatan adeqne teserioq siq dengan.,alkitab_sasak_Mat_6_5,15,general
SASAK_SENT_000197,"Tiang badaq side, nike upaq saq sampun ie pade terimaq.",alkitab_sasak_Mat_6_5,10,general
SASAK_SENT_000198,"Laguq lamun side pade bedo'e, tame ojok kamar dait impet lawangne, terus bedo'e tipaq Bapa side saq ndeq penggitan nike, make Bapa side saq cingakin perbuatande saq ndeq tetaoq siq dengan gen ngicanin upaq leq side.",alkitab_sasak_Mat_6_6,36,general
SASAK_SENT_000199,"Lamun side pade bedo'e, ndaq belo-belo maraq dengan saq ndeq kenal Allah.",alkitab_sasak_Mat_6_7,12,general
SASAK_SENT_000200,Ie pade paran bahwe napi saq ie pade tunas nike gen tepirengang lantaran do'e ie pade saq belo nike.,alkitab_sasak_Mat_6_7,19,general
SASAK_SENT_000201,Ndaq maraq ie pade.,alkitab_sasak_Mat_6_8,4,general
SASAK_SENT_000202,"Bapa side sampun wikan napi saq side pade perluang, sendeqman side pade tunas.",alkitab_sasak_Mat_6_8,13,general
SASAK_SENT_000203,"Jari, bedo'e maraq niki: 'Bapa tiang pade saq araq leq sorge, tesuciang pesengan Deside.",alkitab_sasak_Mat_6_9,14,general
SASAK_SENT_000204,"Rauhang Kerajaan Deside, jariang pekayunan Deside leq gumi maraq leq sorge.",alkitab_sasak_Mat_6_10,11,general
SASAK_SENT_000205,Leq jelo niki icanin tiang pade keloran saq tiang pade perluang.,alkitab_sasak_Mat_6_11,11,general
SASAK_SENT_000206,"Ampunin tiang pade leman salaq tiang pade, maraq tiang pade sampun ngampunin dengan saq salaq tipaq tiang pade;",alkitab_sasak_Mat_6_12,18,general
SASAK_SENT_000207,"dait sampunang gadingang tiang pade ojok dalem cobe, laguq bebasang tiang pade leman kuase saq jahat.",alkitab_sasak_Mat_6_13,16,general
SASAK_SENT_000208,Sengaq Deside epen dowe Kerajaan dait kuase dait kemuliean jangke selaeq-laeqne.,alkitab_sasak_Mat_6_13,11,general
SASAK_SENT_000209,"Sengaq lamun side pade ngampunin dengan saq salaq leq side pade, make Bapa side leq sorge endah gen ngampunin kesalaqande.",alkitab_sasak_Mat_6_14,20,general
SASAK_SENT_000210,"Laguq lamun side pade ndeq ngampunin salaq dengan lain, Bapa side saq leq sorge endah ndeq gen ngampunin kesalaqande.""",alkitab_sasak_Mat_6_15,19,general
SASAK_SENT_000211,"""Lamun side pade puase, ndaq petitoqang ruende saq susah, maraq dengan munapik.",alkitab_sasak_Mat_6_16,12,general
SASAK_SENT_000212,Ie pade salin sebengne adeq selapuq dengan nenaoq bahwe ie pade puase.,alkitab_sasak_Mat_6_16,12,general
SASAK_SENT_000213,"Pade inget, nike upaq saq ie pade sampun terimaq.",alkitab_sasak_Mat_6_16,9,general
SASAK_SENT_000214,"Laguq lamun side pade puase, beseraup dait sisir bulunde,",alkitab_sasak_Mat_6_17,9,general
SASAK_SENT_000215,"adeq ndeq araq saq nenaoq bahwe side pade puase, kecuali Bapa side saq ndeq penggitan nike doang.",alkitab_sasak_Mat_6_18,17,general
SASAK_SENT_000216,"Ie cingakin perbuatande saq ndeq penggitan nike dait gen ngicanin upaq tipaq side pade.""",alkitab_sasak_Mat_6_18,14,general
SASAK_SENT_000217,"""Ndaq ngumpulang harte umaq diriqde leq gumi; leq gumi temerene dait karat gen nyenyedaq dait maling gen dateng paling harte nike.",alkitab_sasak_Mat_6_19,21,general
SASAK_SENT_000218,"Laguq, kumpulang harte umaq diriqde leq sorge; leq sorge temerene dait karat ndeq gen nyenyedaq dait maling ndeq dateng paling harte nike.",alkitab_sasak_Mat_6_20,22,general
SASAK_SENT_000219,"Sengaq leq mbe hartende araq, leq derike endah angende!""",alkitab_sasak_Mat_6_21,9,general
SASAK_SENT_000220,"""Penenteng nike dilah leq awak.",alkitab_sasak_Mat_6_22,5,general
SASAK_SENT_000221,"Lamun penentengde solah, selapuq awakde jari terang.",alkitab_sasak_Mat_6_22,7,general
SASAK_SENT_000222,"Laguq lamun penentengde jahat, selapuq awakde jari peteng dedet.",alkitab_sasak_Mat_6_23,9,general
SASAK_SENT_000223,"Jari lamun terang saq araq leq dalem diriqde nike peteng, berembe peteng dedetne peteng nike!""",alkitab_sasak_Mat_6_23,15,general
SASAK_SENT_000224,"""Ndeq araq sopoq dengan juaq saq bau begawean leq due majikan.",alkitab_sasak_Mat_6_24,11,general
SASAK_SENT_000225,"Sengaq lamun maraq nike ie gen meriq leq saq sopoq dait ngasihin saq lain, atao ie gen setie leq saq sopoq dait ndeq gen merhatiang saq lain.",alkitab_sasak_Mat_6_24,27,general
SASAK_SENT_000226,Maraq nike endah halne side pade; side pade ndeq bau begawean tipaq Allah dait tipaq dowe bande endah.,alkitab_sasak_Mat_6_24,18,general
SASAK_SENT_000227,"Keranaq nike Tiang badaq side pade: Ndaq side pade kuatir mengenai idupde, napi saq gen side pade kelor atao inem, atao napi saq gen side pade kadu.",alkitab_sasak_Mat_6_25,27,general
SASAK_SENT_000228,Tekan idup nike pentingan leman keloran dait awak pentingan leman kelambi?,alkitab_sasak_Mat_6_25,11,general
SASAK_SENT_000229,Pade serioq kedit leq langit.,alkitab_sasak_Mat_6_26,5,general
SASAK_SENT_000230,"Ie pade ndeq uwah sawur bineq, ndeq uwah mataq dait ndeq uwah endah ngumpulang hasil taletanne leq dalem lumbung, laguq Bapa side saq leq sorge peliharaq ie pade.",alkitab_sasak_Mat_6_26,28,general
SASAK_SENT_000231,Tekan side pade jaoq beleqan ajine ketimbang kedit?,alkitab_sasak_Mat_6_26,8,general
SASAK_SENT_000232,Sai leq antare side pade siq kuatirne bau ngeromboq umurne timaqne sekediq?,alkitab_sasak_Mat_6_27,12,general
SASAK_SENT_000233,Kembeq side pade kuatir mengenai kelambinde?,alkitab_sasak_Mat_6_28,6,general
SASAK_SENT_000234,Perhatiang berembe kembang bakung saq tiwoq leq lendang.,alkitab_sasak_Mat_6_28,8,general
SASAK_SENT_000235,Kembang-kembang nike ndeq uwah begawean dait ndeq uwah nyesek;,alkitab_sasak_Mat_6_28,9,general
SASAK_SENT_000236,"laguq Tiang badaq side: Nabi Sulaiman timaq ie sugih gati, ndeq ngengadu kelambi saq solahne maraq kembang-kembang nike!",alkitab_sasak_Mat_6_29,18,general
SASAK_SENT_000237,Pupaq leq lendang tiwoq jelo niki dait lemaq tesedut jangke bis.,alkitab_sasak_Mat_6_30,11,general
SASAK_SENT_000238,Laguq Allah payas pupaq nike solah gati.,alkitab_sasak_Mat_6_30,7,general
SASAK_SENT_000239,Lebih-lebih side pade!,alkitab_sasak_Mat_6_30,3,general
SASAK_SENT_000240,Laguq side pade kurang percaye!,alkitab_sasak_Mat_6_30,5,general
SASAK_SENT_000241,"Keranaq nike, ndaq side pade kuatir dait bebase, 'Napi saq gen ite kelor?' atao 'Napi saq gen ite inem?' atao 'Napi saq gen ite kadu?'",alkitab_sasak_Mat_6_31,25,general
SASAK_SENT_000242,Selapuq nike teboyaq siq bangse-bangse saq ndeq kenal kance Allah.,alkitab_sasak_Mat_6_32,10,general
SASAK_SENT_000243,"Padahal napi saq side pade perluang leq dalem idupde, selapuqne nike sampun tewikanang siq Bapa side pade.",alkitab_sasak_Mat_6_32,17,general
SASAK_SENT_000244,"Laguq boyaq juluq Kerajaan Allah dait kebenaranne, make selapuq saq lain endah gen teromboqang tipaq side pade siq Allah.",alkitab_sasak_Mat_6_33,19,general
SASAK_SENT_000245,"Keranaq nike, ndaq kuatir mengenai jelo saq lemaq.",alkitab_sasak_Mat_6_34,8,general
SASAK_SENT_000246,Sengaq jelo saq lemaq araq kesusahanne mesaq.,alkitab_sasak_Mat_6_34,7,general
SASAK_SENT_000247,"Jari, kesusahan sejelo cukup jari sejelo.""",alkitab_sasak_Mat_6_34,6,general
SASAK_SENT_000248,"""Ndaq side pade hakimin dengan lain, adeq side pade ndeq tehakimin siq Allah.",alkitab_sasak_Mat_7_1,13,general
SASAK_SENT_000249,"Sengaq berembe entande hakimin dengan lain, maraq nike endah Allah gen hakimin side pade.",alkitab_sasak_Mat_7_2,14,general
SASAK_SENT_000250,"Ukuran saq side pade kadu leq dengan lain, nike endah gen tekadu siq Allah leq side pade.",alkitab_sasak_Mat_7_2,17,general
SASAK_SENT_000251,"Kembeq side pade pedasang bubuk kayuq leq dalem penenteng semetonde, padahal balok leq dalem penentengde, ndeq side pade perhatiang?",alkitab_sasak_Mat_7_3,19,general
SASAK_SENT_000252,"Berembe side pade bau bebase leq semetonde, 'Alurang tiang sugulang bubuk kayuq saq araq leq penentengde,' padahal leq dalem penentengde mesaq araq balok?",alkitab_sasak_Mat_7_4,23,general
SASAK_SENT_000253,Hai dengan munapik!,alkitab_sasak_Mat_7_5,3,general
SASAK_SENT_000254,"Sugulang juluq balok leman penentengde mesaq, baruq side bau pedas serioq dait bau nyugulang bubuk kayuq leman penenteng semetonde.",alkitab_sasak_Mat_7_5,19,general
SASAK_SENT_000255,"Ndaq ngebeng barang saq suci tipaq acong, dait ndaq side saut mutiarende tipaq bawi, adeq ndaq ie icaq-icaq kadu naene terus ie bebalik garang side.""",alkitab_sasak_Mat_7_6,25,general
SASAK_SENT_000256,"""Pade tunas, make side pade gen nerimaq.",alkitab_sasak_Mat_7_7,7,general
SASAK_SENT_000257,"Pade boyaq, make side pade gen mauq.",alkitab_sasak_Mat_7_7,7,general
SASAK_SENT_000258,"Pade ketok lawang, make side pade gen tebukaqang lawang.",alkitab_sasak_Mat_7_7,9,general
SASAK_SENT_000259,"Sengaq dengan saq nunas gen nerimaq; dengan saq boyaq gen mauq; dait dengan saq ngetok lawang, gen tebukaqang lawang.",alkitab_sasak_Mat_7_8,19,general
SASAK_SENT_000260,"Leq antare side pade napi araq bapaq saq ngebeng batu leq bijene, lamun ie ngendeng ruti?",alkitab_sasak_Mat_7_9,16,general
SASAK_SENT_000261,Atao ngebeng ulah lamun ie ngendeng empaq?,alkitab_sasak_Mat_7_10,7,general
SASAK_SENT_000262,"Jari, lamun side pade saq jahat, tao ngebeng saq bagus leq bije-bijende.",alkitab_sasak_Mat_7_11,12,general
SASAK_SENT_000263,Lebih-lebih Bapa side pade leq sorge!,alkitab_sasak_Mat_7_11,6,general
SASAK_SENT_000264,Ie lebihan malik gen ngicanin saq bagus tipaq sebilang dengan saq nunas leq Ie.,alkitab_sasak_Mat_7_11,14,general
SASAK_SENT_000265,Perlakuang dengan lain maraq side pade mele teperlakuang siq ie pade.,alkitab_sasak_Mat_7_12,11,general
SASAK_SENT_000266,"Nike intine selapuq Hukum Taurat dait kitab nabi-nabi.""",alkitab_sasak_Mat_7_12,8,general
SASAK_SENT_000267,"""Silaq tame leman lawang saq supit, sengaq lawang dait langan saq nuju ojok nerake nike beleq dait gamber, dait luweq dengan saq tame liwat derike.",alkitab_sasak_Mat_7_13,25,general
SASAK_SENT_000268,Laguq mule supit dait sengke lawang dait langan saq jauq dengan tipaq idup nike.,alkitab_sasak_Mat_7_14,14,general
SASAK_SENT_000269,"Dait cume sekediq dengan saq ndait lawang dait langan nike.""",alkitab_sasak_Mat_7_14,10,general
SASAK_SENT_000270,"""Onyaq-onyaq tipaq nabi-nabi palsu.",alkitab_sasak_Mat_7_15,4,general
SASAK_SENT_000271,"Ie pade dateng tipaq side pade nyamar maraq dombe, laguq ie pade setetune maraq serigale saq buas.",alkitab_sasak_Mat_7_15,17,general
SASAK_SENT_000272,Side pade gen kenal ie pade leman hasil perbuatanne.,alkitab_sasak_Mat_7_16,9,general
SASAK_SENT_000273,"Bebenes bedui ndeq nyugulang buaq anggur, dait pupaq bedui ndeq ngasilang buaq are.",alkitab_sasak_Mat_7_16,13,general
SASAK_SENT_000274,Leman lolo saq solah tehasilang buaq saq solah.,alkitab_sasak_Mat_7_17,8,general
SASAK_SENT_000275,Dait leman lolo saq ndeq solah tehasilang buaq saq ndeq solah.,alkitab_sasak_Mat_7_17,11,general
SASAK_SENT_000276,"Lolo saq solah ndeq bau ngasilang buaq saq lenge, dait lolo saq ndeq solah ndeq bau ngasilang buaq saq solah.",alkitab_sasak_Mat_7_18,20,general
SASAK_SENT_000277,"Sebilang lolo saq ndeq ngasilang buaq saq solah, terebaq dait tesedut.",alkitab_sasak_Mat_7_19,11,general
SASAK_SENT_000278,Maraq nike endah halne nabi-nabi palsu.,alkitab_sasak_Mat_7_20,6,general
SASAK_SENT_000279,"Side pade gen kenal ie pade leman hasil perbuatanne.""",alkitab_sasak_Mat_7_20,9,general
SASAK_SENT_000280,"""Ndeqne sebilang dengan saq ngempoh Tiang, 'Junjungan Saq Mulie, Junjungan Saq Mulie,' saq gen tame ojok dalem Kerajaan Sorge, laguq cume dengan-dengan saq ngelaksaneang pekayunan Bapa Tiang leq sorge.",alkitab_sasak_Mat_7_21,29,general
SASAK_SENT_000281,"Leq jelo kiamat, luweq dengan gen bebase leq Tiang, 'Junjungan Saq Mulie, Junjungan Saq Mulie, tekan siq pesengan Pelungguh tiang pade sampun benubuat, siq pesengan Pelungguh tiang pade sampun sediq roh-roh jahat dait siq pesengan Pelungguh endah tiang pade ngaraqang luweq muqjizat?'",alkitab_sasak_Mat_7_22,42,general
SASAK_SENT_000282,"Laguq Tiang gen jawab ie pade, 'Tiang ndeq uwah kenal kance side pade.",alkitab_sasak_Mat_7_23,13,general
SASAK_SENT_000283,Nyedi leman taoq niki!,alkitab_sasak_Mat_7_23,4,general
SASAK_SENT_000284,"Side pade saq gaweq jahat!'""",alkitab_sasak_Mat_7_23,5,general
SASAK_SENT_000285,"""Dengan saq dengah manik Tiang niki dait ngelaksaneang hal nike, dengan nike pade maraq dengan bijaksane saq penganjeng balene leq atas batu.",alkitab_sasak_Mat_7_24,22,general
SASAK_SENT_000286,"Leq waktu turun ujan, dait aiq belabur dateng terus angin beleq timpe bale nike, bale nike ndeq ruk sengaq tepenganjeng leq atas batu.",alkitab_sasak_Mat_7_25,23,general
SASAK_SENT_000287,"Dait dengan saq dengah manik Tiang niki laguq ie ndeq ngelaksaneang hal nike, dengan nike pade maraq dengan saq bodo, saq penganjeng balene leq atas geres.",alkitab_sasak_Mat_7_26,26,general
SASAK_SENT_000288,"Leq waktu turun ujan, dait aiq belabur dateng terus angin beleq timpe bale nike, bale nike gen ruk dait luweq gati sedene!""",alkitab_sasak_Mat_7_27,22,general
SASAK_SENT_000289,"Ahirne Deside Isa selese ngajahang, dait dengan-dengan saq araq leq derike takjub gati dengah pengajahan-Ne,",alkitab_sasak_Mat_7_28,15,general
SASAK_SENT_000290,"sengaq Ie ngajah ie pade siq wibawe, ndeq maraq ahli-ahli Taurat ie pade.",alkitab_sasak_Mat_7_29,13,general
SASAK_SENT_000291,"Deside Isa turun leman bukit, dait luweq dengan ngiring Ie.",alkitab_sasak_Mat_8_1,10,general
SASAK_SENT_000292,"Leq waktu nike, dateng sopoq dengan saq sakit kuste.",alkitab_sasak_Mat_8_2,9,general
SASAK_SENT_000293,"Ie sujut leq arepan Deside Isa, dait matur, ""Paq, lamun Pelungguh kayun, Pelungguh bau nyelahang tiang.""",alkitab_sasak_Mat_8_2,16,general
SASAK_SENT_000294,"Deside Isa jamah dengan nike, dait bemanik, ""Tiang mele, mangkin side selah!"" Langsung waktu nike endah penyakit dengan nike telang.",alkitab_sasak_Mat_8_3,20,general
SASAK_SENT_000295,"Beterus manik Deside Isa leq ie, ""Inget, ndaq side tuturang hal nike leq sai-sai.",alkitab_sasak_Mat_8_4,14,general
SASAK_SENT_000296,"Laguq silaq lumbar ojok imam, dait tunas ie pastiang bahwe side sampun selah.",alkitab_sasak_Mat_8_4,13,general
SASAK_SENT_000297,"Sesampun nike, aturang kurban saq teprentahang siq Musa, jari bukti leq dengan-dengan bahwe side tetu-tetu sampun selah!""",alkitab_sasak_Mat_8_4,17,general
SASAK_SENT_000298,"Sewaktu Deside Isa tame ojok kote Kapernaum, sopoq prewire parek tipaq Deside Isa dait nunas tulung,",alkitab_sasak_Mat_8_5,16,general
SASAK_SENT_000299,"""Paq,"" atur prewire nike, ""pelayan tiang sakit leq bale.",alkitab_sasak_Mat_8_6,9,general
SASAK_SENT_000300,"Ie kepaq dait tindoq leq petindoqanne dait menderite gati.""",alkitab_sasak_Mat_8_6,9,general
SASAK_SENT_000301,"Manik Deside Isa, ""Tiang gen dateng nyelahang ie.""",alkitab_sasak_Mat_8_7,8,general
SASAK_SENT_000302,"Laguq prewire nike matur, ""Paq, tiang nenten patut nerimaq Pelungguh leq balen tiang.",alkitab_sasak_Mat_8_8,13,general
SASAK_SENT_000303,"Silaq Pelungguh manikang sopoq ucapan doang, laun pelayan tiang nike gen selah.",alkitab_sasak_Mat_8_8,12,general
SASAK_SENT_000304,Sengaq tiang endah bedowe atasan dait tiang harus taat leq ie.,alkitab_sasak_Mat_8_9,11,general
